price,square,ngang,huong,duong,district
1.1,125,5,_,8,cuchi
0.8,120,6,_,7,cuchi
0.7,160,8,_,20,cuchi
1.35,310,6,_,12,cuchi
0.5,83,4.3,_,20,cuchi
2.8,200,5,_,12,cuchi
1.75,160,8,_,12,cuchi
0.95,400,20,_,20,cuchi
0.76,140,7,_,8,cuchi
2.85,350,7,_,30,cuchi
1.2,100,5,_,8,cuchi
1.35,100,5,_,12,cuchi
1.5,100,5,_,9,cuchi
1.4,80,5,_,12,cuchi
0.72,185,9,_,20,cuchi
1.27,124,5,_,12,cuchi
0.79,200,10,_,8,cuchi
0.85,190,10,_,8,cuchi
2.2,408,12,_,12,cuchi
1,80,5,_,8,cuchi
1.1,100,5,S,14,cuchi
5.6,200,8,_,16,cuchi
1.5,100,5,_,20,cuchi
1.8,115,5,_,12,cuchi
1.5,149,5,_,20,cuchi
1.5,431,18,_,4,cuchi
1.45,211,5,_,12,cuchi
0.78,150,10,_,8,cuchi
1.35,105,5,_,12,cuchi
0.75,85,5,_,8,cuchi
2.4,160,5,ES,16,cuchi
3,450,10,_,12,cuchi
1.5,150,5,_,8,cuchi
1.55,350,10,_,20,cuchi
0.85,160,6,_,6,cuchi
1.65,100,5,_,9,cuchi
1.1,100,5,EN,12,cuchi
3.1,250,10,_,12,cuchi
1.3,81,5,E,8,cuchi
1.9,150,5,_,12,cuchi
1.39,100,5,_,9,cuchi
1.35,85,6.5,_,12,cuchi
0.67,88,5,_,14,cuchi
0.9,200,10,EN,8,cuchi
1.75,120,6.6,_,6,cuchi
0.65,225,15,_,10,cuchi
1.35,90,5,_,12,cuchi
1.55,93,7,ES,10,cuchi
0.7,90,5,_,12,cuchi
1.5,80,5,_,10,cuchi
1.2,90,6,_,9,cuchi
0.9,80,---,_,12,cuchi
1.42,85,5,ES,7.3,cuchi
0.69,355,16,_,12,cuchi
1.4,103,5,_,6,cuchi
1.65,350,8,_,12,cuchi
0.89,100,6.2,_,12,cuchi
2.5,182,7,_,6,cuchi
1.2,80,5,_,20,cuchi
1.62,110,5,WN,5,cuchi
1.4,180,5,_,32,cuchi
5.25,350,10,_,6,cuchi
1,75,5,_,12,cuchi
1,110,5,_,20,cuchi
0.95,58,5,_,5,cuchi
2.5,80,5,_,40,cuchi
0.7,134,5,_,6,cuchi
0.56,150,7.5,_,16,cuchi
0.45,150,5,_,16,cuchi
0.635,160,8,_,8,cuchi
0.75,148,5,_,12,cuchi
0.87,100,5,_,6,cuchi
0.76,120,6,_,6,cuchi
13,454,---,_,18,cuchi
0.49,97,---,_,10,cuchi
0.8,200,10,_,16,cuchi
0.48,108,8,_,7,cuchi
0.95,95,5,_,8,cuchi
1.2,100,5,_,5,cuchi
1.5,150,5,_,8,cuchi
0.87,100,5,_,13,cuchi
0.95,80,5,_,8,cuchi
2.7,404,10,WN,5,cuchi
2.25,278,4.5,_,30,cuchi
2.75,220,10,_,30,cuchi
1.4,200,---,_,10,cuchi
0.98,100,5,_,7,cuchi
1.05,160,5,_,4,cuchi
1.42,137,9.5,_,12,cuchi
0.8,110,6,_,9,cuchi
0.495,106,8,_,6,cuchi
1.4,138,5,_,8,cuchi
0.599,120,6,_,12,cuchi
0.9,240,10,E,30,cuchi
0.48,80,4,_,6,cuchi
1,84,5,_,7,cuchi
0.58,55,5,_,6,cuchi
0.965,125,5,_,16,cuchi
1,100,5,E,10,cuchi
1.4,80,5,ES,13,cuchi
1.2,220,10,_,12,cuchi
1.35,108,7,_,3,cuchi
1.68,160,8,_,5,cuchi
1.1,90,6,_,9,cuchi
0.52,300,15,_,7,cuchi
0.685,56,4,_,5,cuchi
0.639,436,19,_,8,cuchi
0.82,180,10,_,10,cuchi
1.2,80,5,S,8,cuchi
0.4,100,---,_,10,cuchi
1.2,80,5,_,11,cuchi
1.75,469,7,_,12,cuchi
0.8,100,5,_,40,cuchi
1.1,190,5,_,8,cuchi
1.5,95,5,_,7.3,cuchi
0.7,75,5,_,8,cuchi
1.3,90,5,_,12,cuchi
0.999,130,5,_,12,cuchi
1.3,163,---,_,10,cuchi
0.7,80,---,_,8,cuchi
0.88,100,---,_,10,cuchi
1.2,85,5,ES,10,cuchi
0.45,138,6,_,10,cuchi
0.65,255,15,_,15,cuchi
1.2,80,5,_,9,cuchi
1.4,100,5,_,7,cuchi
0.65,105,5,_,5,cuchi
0.8,90,6,_,12,cuchi
1.5,200,10,_,15,cuchi
1.25,138,10,_,40,cuchi
0.9,150,10,S,14,cuchi
2.5,195,---,_,13,cuchi
0.6,150,---,_,6,cuchi
2.9,198,6,_,30,cuchi
1.1,215,5,_,12,cuchi
0.55,368,23,ES,10,cuchi
0.65,115,7,_,10,cuchi
2.2,287,7,_,30,cuchi
1.4,80,5,_,32,cuchi
0.7,80,5,_,14,cuchi
1.6,94,5,_,6,cuchi
1.3,120,6,_,12,cuchi
0.7,100,5,_,6,cuchi
1.65,390,6,_,12,cuchi
1.2,120,---,_,8,cuchi
1.3,160,10,_,22,cuchi
0.95,260,10,_,8,cuchi
0.55,110,5,_,12,cuchi
1,100,5,_,20,cuchi
1.7,119,4,_,12,cuchi
1.35,82,5,_,7.3,cuchi
3.45,460,10,_,12,cuchi
1.5,192,6,_,5,cuchi
2.25,220,6,_,7,cuchi
1.15,152,5,_,5,cuchi
0.3,80,4,ES,20,cuchi
3.45,460,10,_,12,cuchi
0.51,100,5,_,12,cuchi
0.62,100,5,_,20,cuchi
0.5,80,5,_,6,cuchi
0.65,80,5,_,8,cuchi
1.6,110,5,_,13,cuchi
1.1,110,---,_,6,cuchi
10.662,140,5,_,8,cuchi
1.15,220,5,_,12,cuchi
2.9,180,5.5,_,20,cuchi
1.55,120,5,WN,4,cuchi
3,200,10,_,6,cuchi
0.7,130,5,_,6,cuchi
2.99,95,5,_,20,cuchi
0.55,114,5,_,12,cuchi
0.629,111,10,_,12,cuchi
0.86,190,10,_,8,cuchi
0.67,85,5,_,5,cuchi
0.75,250,10,_,8,cuchi
1.2,80,5,_,12,cuchi
2.1,353,---,_,8,cuchi
2.6,208,7,ES,6,cuchi
0.7,90,5,_,12,cuchi
1.5,100,5,_,12,cuchi
1.3,110,5,_,13,cuchi
1.47,85,---,_,8,cuchi
0.7,100,5,_,12,cuchi
0.53,120,6,N,9,cuchi
1.35,80,5,N,8,cuchi
1.1,110,5,EN,6,cuchi
1.29,110,5,_,20,cuchi
0.925,85,5.2,_,6,cuchi
0.8,120,5,_,7,cuchi
1.9,205,9.87,ES,6,cuchi
0.85,100,5,_,20,cuchi
1,84,6,_,20,cuchi
1.65,90,6,S,16,cuchi
0.82,85,5,_,8,cuchi
0.55,100,5,_,20,cuchi
2.3,245,7,_,12,cuchi
0.6,80,5,_,12,cuchi
0.89,195,8.5,_,12,cuchi
1.35,109,---,_,5,cuchi
0.535,80,5,S,36,cuchi
1.65,118,5,WN,16,cuchi
0.92,100,5,E,10,cuchi
0.79,180,10,_,8,cuchi
1,100,5,E,8,cuchi
0.67,130,6.5,_,8,cuchi
0.85,128,8,_,12,cuchi
1.35,100,5,_,20,cuchi
1.85,138,5.5,_,12,cuchi
0.78,105,5,_,8,cuchi
0.539,482,16.4,_,6,cuchi
1.25,138,8,_,10,cuchi
0.585,85,5,_,6,cuchi
1.98,312,9,WN,12,cuchi
0.56,430,19,_,8,cuchi
0.75,85,5,_,12,cuchi
1.38,195,8,_,16,cuchi
0.6,85,5,_,8,cuchi
1,176,---,_,5,cuchi
0.465,55,5,_,7,cuchi
0.9,85,5,_,10,cuchi
0.8,105,5,_,16,cuchi
1.9,100,5,_,7,cuchi
0.9,100,6,_,20,cuchi
2.5,192,6,_,6,cuchi
1.85,189,5,_,20,cuchi
0.9,81,5.4,_,8,cuchi
1.15,80,6,_,8,cuchi
0.78,90,---,_,12,cuchi
1.2,80,---,_,7,cuchi
0.68,400,20,ES,6,cuchi
0.75,105,5,ES,6,cuchi
1.44,120,6,_,16,cuchi
0.95,300,10,_,10,cuchi
1.75,250,---,_,12,cuchi
0.95,189,5,_,16,cuchi
2.6,139,---,_,20,cuchi
0.7,80,5,_,12,cuchi
1.05,150,6,_,8,cuchi
2.1,153,6,_,7,cuchi
0.84,70,5,_,7,cuchi
3.9,273,5,ES,12,cuchi
0.87,200,10,_,8,cuchi
0.965,120,5,_,8,cuchi
3.3,280,10,ES,6,cuchi
0.455,65,5,_,7,cuchi
1.47,125,5,_,12,cuchi
1.1,260,13,_,12,cuchi
1.69,117,8,_,7,cuchi
0.95,100,5,_,10,cuchi
0.8,80,16,_,10,cuchi
1.95,160,5,_,20,cuchi
2.55,150,5,_,30,cuchi
1.55,264,12,_,12,cuchi
1.1,250,10,_,12,cuchi
0.525,125,5,_,8,cuchi
0.83,100,5,E,10,cuchi
2.7,410,---,_,4,cuchi
0.9,200,10,ES,12,cuchi
1.1,84,6,_,10,cuchi
0.665,443,14,_,8,cuchi
0.9,95,6,_,8,cuchi
8,100,6,_,40,cuchi
0.6,80,5,_,10,cuchi
0.9,100,5,W,13,cuchi
0.44,60,4,_,12,cuchi
1.55,353,7,_,12,cuchi
0.84,90,5,_,8,cuchi
0.7,122,5.74,WS,12,cuchi
0.65,80,5,_,11,cuchi
0.9,133,6,_,12,cuchi
1.5,100,5,_,12,cuchi
0.6,85,5,_,20,cuchi
0.92,100,5,_,8,cuchi
1.3,161,5,_,12,cuchi
0.85,100,5,_,6,cuchi
1.4,100,5,_,12,cuchi
10.662,189,5,_,8,cuchi
1.4,100,5,_,13,cuchi
0.6,122,5,_,12,cuchi
9,450,15,_,30,cuchi
1.1,120,5,_,13,cuchi
1.15,106,5,EN,6,cuchi
1.25,185,10,_,12,cuchi
1.5,80,5,_,10,cuchi
0.95,125,5,_,14,cuchi
1.1,113,5,_,8,cuchi
1,350,---,_,12,cuchi
0.515,108,9,_,7,cuchi
1.7,145,5,_,11,cuchi
0.65,110,5,_,20,cuchi
0.93,91,5,_,6,cuchi
0.69,120,6,_,8,cuchi
1.1,100,5,_,8,cuchi
0.7,80,5,_,13,cuchi
3.2,230,10,_,6,cuchi
1.85,246,5,EN,30,cuchi
1.4,90,5,_,12,cuchi
1.44,100,5,ES,20,cuchi
1.2,90,5,_,13,cuchi
1.25,250,5,_,9,cuchi
0.48,85,5,_,12,cuchi
0.8,133,7,_,22,cuchi
2.552,176,6,_,12,cuchi
2.9,132,6,_,6,cuchi
0.8,80,16,_,6,cuchi
2.55,278,8,_,12,cuchi
1.4,80,5,_,12,cuchi
1.55,96,6,_,14,cuchi
0.67,100,---,_,32,cuchi
1.2,300,10,_,8,cuchi
33.5,125,5,_,20,cuchi
0.8,80,5,_,4,cuchi
0.55,85,5,_,6,cuchi
2.8,441,12,_,12,cuchi
1.4,100,5,_,10,cuchi
0.65,80,5,ES,14,cuchi
1.35,60,5,_,6,cuchi
1,80,---,_,13,cuchi
1.2,300,10,_,12,cuchi
1.45,140,5,_,6,cuchi
0.75,80,4,_,4,cuchi
1.344,168,5,_,6,cuchi
1.85,425,20,_,10,cuchi
1.75,160,18,_,12,cuchi
0.7,90,5,_,12,cuchi
1.47,85,---,_,8,cuchi
3.5,240,6,ES,10,cuchi
3.8,244,10,W,6,cuchi
0.95,100,5,_,10,cuchi
1.24,80,5,_,11,cuchi
1.35,105,5,_,8,cuchi
0.68,216,9,_,12,cuchi
1.7,281,---,_,5,cuchi
0.9,80,5,_,10,cuchi
1.2,129,5,_,12,cuchi
2,230,---,_,13,cuchi
0.95,200,10,_,10,cuchi
2.1,200,8,_,12,cuchi
1.15,138,8.7,_,6,cuchi
0.9,100,5,_,10,cuchi
3,300,6,_,20,cuchi
0.73,240,8,_,12,cuchi
1.2,200,10,_,30,cuchi
0.8,155,5.5,ES,10,cuchi
0.9,90,6,_,12,cuchi
1,206,5,_,5,cuchi
1.65,122,5,EN,10,cuchi
1.9,284,5.2,_,30,cuchi
0.42,272,16,E,6,cuchi
1.18,105,5,_,12,cuchi
0.9,126,5,EN,20,cuchi
1.5,80,5,_,12,cuchi
1.25,250,5,_,12,cuchi
0.95,90,6,E,20,cuchi
1.1,90,5,_,12,cuchi
0.4,52,8,_,7,cuchi
1.63,100,5,_,10,cuchi
1.4,145,5,_,4,cuchi
1.25,150,6,_,5.5,cuchi
2,159,5,WS,11,cuchi
0.88,214,6,_,12,cuchi
0.99,96,6,_,22,cuchi
0.9,100,5,_,12,cuchi
1.28,80,5,_,13,cuchi
0.64,347,15,_,8,cuchi
1.35,90,5,_,12,cuchi
1.2,80,5,_,12,cuchi
1,180,10,_,8,cuchi
1.4,100,---,_,6,cuchi
1.79,112,5,_,8,cuchi
0.335,111,5,S,22,cuchi
1.35,100,5,_,12,cuchi
1.2,80,5,_,11,cuchi
1.4,200,---,_,10,cuchi
0.75,200,10,_,16,cuchi
1.35,100,4,_,8,cuchi
1.5,210,6.4,_,5,cuchi
1.65,110,5,_,30,cuchi
2.745,80,5,_,11,cuchi
1.3,82,6,_,7,cuchi
0.55,90,5,_,6,cuchi
1.5,167,6,_,12,cuchi
1.3,123,4,_,40,cuchi
1.5,80,---,_,13,cuchi
1.1,100,5,_,20,cuchi
0.87,110,8,_,12,cuchi
0.98,90,6,_,6,cuchi
1.1,125,5,ES,20,cuchi
1.67,100,5,N,10,cuchi
2.9,396,6,_,30,cuchi
1.6,200,10,_,10,cuchi
0.75,100,5,_,8,cuchi
0.88,133,6,_,10,cuchi
1,100,---,_,20,cuchi
0.7,360,18,_,12,cuchi
0.55,110,---,_,12,cuchi
0.6,120,6,_,14,cuchi
1.4,100,5,_,8,cuchi
0.6,170,7,ES,20,cuchi
1.69,140,---,_,12,cuchi
2.6,170,10,_,12,cuchi
0.599,120,6,_,30,cuchi
1.25,80,---,_,7.3,cuchi
0.85,126,7,_,4,cuchi
1.7,126,6,_,8,cuchi
0.392,257,14,_,6,cuchi
1.07,125,5,_,12,cuchi
0.86,150,7,_,14,cuchi
1.35,85,5,_,8,cuchi
3.2,280,10,_,6,cuchi
0.9,189,---,_,30,cuchi
1.2,110,---,_,8,cuchi
0.95,100,5,_,12,cuchi
0.4,300,15,_,8,cuchi
1.4,249,---,_,8,cuchi
0.438,369,18,_,8,cuchi
0.72,80,5,_,11,cuchi
6.3,380,10,_,20,cuchi
0.89,484,21,_,8,cuchi
1.1,91,6,_,12,cuchi
1.4,100,---,_,6,cuchi
1.15,100,5,_,5,cuchi
0.9,100,---,_,13,cuchi
0.975,120,6,_,6,cuchi
1.55,156,5,EN,20,cuchi
0.55,162,---,_,10,cuchi
1.2,270,9.5,_,16,cuchi
0.567,310,22,_,8,cuchi
1.3,80,---,_,13,cuchi
0.7,90,5,_,17,cuchi
0.89,100,5,_,6,cuchi
1.62,100,5,_,10,cuchi
2,361,7,_,14,cuchi
1.25,85,5,_,7.5,cuchi
2.7,445,10,_,12,cuchi
0.805,85,5,_,8,cuchi
2.45,290,5,_,30,cuchi
1.27,80,---,_,10,cuchi
1.1,100,5,S,10,cuchi
0.9,452,11,_,6,cuchi
1.85,425,20,ES,10,cuchi
0.825,135,5,_,6,cuchi
1,116,5,_,6,cuchi
1.6,130,6,_,8,cuchi
3.2,96,5,_,30,cuchi
2.1,170,7.5,_,12,cuchi
1.9,98,5,WN,5,cuchi
0.58,375,18,_,8,cuchi
0.7,120,6,_,5,cuchi
0.96,200,10,_,6,cuchi
1.1,81,---,_,15,cuchi
0.88,85,5,_,8,cuchi
1.55,155,5,_,14,cuchi
0.97,72,5,_,7,cuchi
3.8,300,10,_,10,cuchi
1.4,180,6,_,6,cuchi
0.65,80,5,_,8,cuchi
0.53,372,15,_,8,cuchi
0.9,88,5.5,_,9,cuchi
0.8,120,6,_,8,cuchi
0.4,100,5,_,14,cuchi
0.8,180,6,_,12,cuchi
5.6,465,8,_,30,cuchi
1.2,80,5,_,12,cuchi
1.85,425,20,_,10,cuchi
1.55,271,5,_,6,cuchi
0.7,100,5,_,7,cuchi
0.78,70,5,_,5,cuchi
0.8,225,---,_,32,cuchi
1.2,120,6,_,12,cuchi
0.55,125,6,ES,20,cuchi
0.69,100,---,_,32,cuchi
1.65,100,5,_,12,cuchi
0.7,78,6,_,4,cuchi
0.95,125,5,_,12,cuchi
0.885,125,5,E,6,cuchi
2.8,230,10,_,30,cuchi
0.73,440,10,_,8,cuchi
0.999999,175,7,_,14,cuchi
0.57,99,5,_,12,cuchi
0.88,120,6,_,40,cuchi
0.85,180,12,_,12,cuchi
1,100,---,_,32,cuchi
2,450,10,_,15,cuchi
0.55,150,7.5,E,20,cuchi
0.78,200,10,_,8,cuchi
0.97,100,5,E,10,cuchi
0.75,100,5,_,13,cuchi
1.2,150,6,_,6,cuchi
1.04,85,6,_,16,cuchi
1.45,125,5,_,7,cuchi
0.7,150,7.5,_,12,cuchi
1.35,90,5,_,12,cuchi
0.62,425,17,ES,6,cuchi
0.465,65,5,_,7,cuchi
1.4,168,8.5,ES,12,cuchi
0.75,450,15,_,8,cuchi
0.4,400,10,_,8,cuchi
0.556,100,5,_,26,cuchi
1.13,160,10,_,5,cuchi
1.5,180,12,_,9,cuchi
1,116,4.5,_,8,cuchi
1.2,90,5,_,5,cuchi
1.44,100,5,E,8,cuchi
0.68,75,5,_,20,cuchi
0.75,100,5,_,8,cuchi
1.7,209,10,_,6,cuchi
4.5,110,5,_,20,cuchi
1.3,85,5,ES,8,cuchi
1.25,250,10,_,8,cuchi
1.95,160,5,_,12,cuchi
8,436,8,EN,5,cuchi
1,150,9,WN,12,cuchi
0.4,100,5,_,12,cuchi
1.805,190,12,_,30,cuchi
0.88,230,10,_,8,cuchi
0.6,107,5,_,12,cuchi
1.25,90,5,_,12,cuchi
1,100,5,E,10,cuchi
0.9,100,5,E,10,cuchi
0.889,115,6,_,12,cuchi
0.8,90,5,_,12,cuchi
1,160,5,_,8,cuchi
1.85,317,5,_,30,cuchi
1.35,80,5,_,12,cuchi
0.6,212,5,_,10,cuchi
1.4,189,4.5,_,5,cuchi
0.7,152,5,_,10,cuchi
1.55,235,5,_,30,cuchi
1.36,93,5,ES,8,cuchi
0.89,100,5,E,10,cuchi
0.8,100,---,_,20,cuchi
0.79,160,10,_,8,cuchi
0.495,273,17,S,8,cuchi
1.18,153,15,_,12,cuchi
0.5,240,5,_,16,cuchi
0.65,80,---,_,11,cuchi
0.75,120,6,_,6,cuchi
5.6,465,7,_,12,cuchi
0.61,195,10,_,5,cuchi
1.7272,127,5,WN,6,cuchi
2.85,319,10,_,12,cuchi
0.395,300,15,ES,10,cuchi
1.7,225,5,_,7,cuchi
0.72,126,7,_,10,cuchi
1.96,175,5,EN,25,cuchi
0.8,125,5,_,8,cuchi
1,100,5,_,36,cuchi
1.6,90,6,_,40,cuchi
2,160,5,_,12,cuchi
0.6,80,5,_,12,cuchi
1.4,100,5,E,8,cuchi
0.999,180,5,_,12,cuchi
1.2,125,---,_,4,cuchi
1.4,126,9,_,12,cuchi
1.53,300,8,_,12,cuchi
0.87,192,6,_,20,cuchi
2.4,125,5,_,13,cuchi
1.4,80,5,_,8,cuchi
3.75,295,9,_,12,cuchi
0.68,100,5,_,10,cuchi
1.7,100,5,_,10,cuchi
0.57,85,5,_,8,cuchi
1.8,104,5,ES,6,cuchi
0.98,160,8,_,8,cuchi
1.5,160,---,_,12,cuchi
0.7,90,5,_,12,cuchi
1.65,450,15,_,12,cuchi
0.7,80,5,_,6,cuchi
0.87,88,4,_,4,cuchi
0.96,180,5,_,20,cuchi
0.8,100,5,_,5,cuchi
0.68,86,5,_,20,cuchi
0.51,90,5,_,7,cuchi
1.3,100,5,_,13,cuchi
0.56,140,7,_,7,cuchi
0.9,125,5,_,10,cuchi
0.75,80,5,_,12,cuchi
0.75,100,5,_,12,cuchi
0.65,403,---,_,8,cuchi
2.55,150,5,_,30,cuchi
0.71,485,---,_,8,cuchi
2.35,440,14,_,12,cuchi
0.65,170,5,_,8,cuchi
1.15,98,5,_,5,cuchi
1.45,167,6,_,12,cuchi
0.52,250,10,_,20,cuchi
0.75,100,5,_,20,cuchi
2.1,210,7,_,12,cuchi
0.965,125,5,_,8,cuchi
0.55,100,5,_,12,cuchi
0.59,150,5,_,9,cuchi
0.55,75,5,_,8,cuchi
1.48,80,5,_,13,cuchi
1.65,215,7.5,_,30,cuchi
1.5625,125,5,WN,9,cuchi
1.2,80,5,_,7,cuchi
0.63,354,20,_,8,cuchi
0.72,100,5,_,14,cuchi
2.2,110,5,_,12,cuchi
1.4,100,5,_,13,cuchi
0.7,80,5,_,15,cuchi
0.75,80,4,_,4,cuchi
1,200,5,_,10,cuchi
0.55,225,15,_,12,cuchi
1.3,90,5,_,13,cuchi
1.3,150,5,_,13,cuchi
0.7,220,10,_,12,cuchi
1.55,271,5,_,6,cuchi
1.2,110,---,_,8,cuchi
0.9,100,5,_,20,cuchi
0.95,200,10,_,12,cuchi
1.5,96,6,_,13,cuchi
0.48,80,---,_,12,cuchi
1.35,80,5,_,12,cuchi
0.51,108,5,_,13,cuchi
1.44,80,5,E,8,cuchi
0.8,80,5,_,13,cuchi
2.4,370,9,_,12,cuchi
0.55,85,5,_,6,cuchi
0.86,90,6,_,12,cuchi
0.94,120,6,ES,5,cuchi
0.8,85,5,_,12,cuchi
0.86,200,10,_,9,cuchi
0.8,80,5,_,8,cuchi
1.3,100,5,_,12,cuchi
1.35,105,5,_,12,cuchi
1.2,100,---,_,8,cuchi
0.62,100,5,ES,12,cuchi
1.4,260,5,_,12,cuchi
1.7,126,7,_,12,cuchi
1.4,100,---,_,17,cuchi
1.4,100,5,_,12,cuchi
0.45,193,5.5,_,8,cuchi
0.82,90,5,_,12,cuchi
0.39,90,5,_,10,cuchi
0.98,481,14,_,14,cuchi
0.8,100,5,_,13,cuchi
0.9,100,---,_,9,cuchi
0.98,100,5,_,10,cuchi
0.55,120,6,_,8,cuchi
1.4,100,5,_,12,cuchi
1.15,160,5,_,5,cuchi
2.3,382,9,W,12,cuchi
2.2,230,4.3,_,30,cuchi
4,150,5,_,24,cuchi
9,300,8,N,20,cuchi
1.1,100,5,E,12,cuchi
1.45,100,5,_,12,cuchi
0.83,140,7,_,7,cuchi
0.95,100,5,_,10,cuchi
1.5,125,5,_,8,cuchi
0.75,83,5,_,20,cuchi
0.749,100,5,_,16,cuchi
0.45,91,4,ES,4,cuchi
0.42,95,5,_,8,cuchi
1.3,103,11,_,12,cuchi
0.45,300,15,_,6,cuchi
1.3,110,5,_,8,cuchi
0.98,122,5,_,12,cuchi
1.9,190,6,_,12,cuchi
1.5,100,5,_,8,cuchi
0.86,400,10,_,9,cuchi
1.2,80,---,_,20,cuchi
9,300,8,WN,20,cuchi
1.36,100,5,_,12,cuchi
0.45,90,6,_,10,cuchi
2.3,320,10,_,12,cuchi
0.65,80,6,_,9,cuchi
0.78,114,6,_,12,cuchi
0.6,85,5,_,10,cuchi
1.27,169,5,W,12,cuchi
1.5,130,5,_,12,cuchi
1.5,80,5,_,12,cuchi
1.25,342,8,S,6,cuchi
1,220,10,_,9,cuchi
1.9,450,10,_,12,cuchi
0.5,210,5,_,14,cuchi
1.05,100,5,_,40,cuchi
0.98,100,5,E,10,cuchi
3.7,200,6,_,16,cuchi
0.63,132,6,_,10,cuchi
0.8,100,5,_,10,cuchi
0.455,65,5,_,7,cuchi
0.89,94,5.2,ES,6,cuchi
1.28,150,---,_,12,cuchi
1.6,90,5,_,11,cuchi
1.28,150,5,_,20,cuchi
0.53,230,10,E,12,cuchi
1.5,100,5,_,9,cuchi
1.1,100,5,ES,10,cuchi
0.81,210,10,_,10,cuchi
0.8,100,5,_,5,cuchi
1.35,85,5,_,11,cuchi
0.45,85,5,_,8,cuchi
2.1,178,15,_,12,cuchi
1.7,206,10,_,7,cuchi
6.8,450,10,_,30,cuchi
2.745,183,5,E,10,cuchi
0.97,103,5,_,12,cuchi
1.4,86,5.5,_,6,cuchi
0.55,65,5,_,6,cuchi
2.4495,213,8,_,12,cuchi
2.5,160,8,EN,7,cuchi
1.5,80,5,WS,7,cuchi
0.83,200,8,_,20,cuchi
0.75,125,5,_,16,cuchi
0.65,130,---,_,20,cuchi
1.1,110,5,E,8,cuchi
0.64,380,19,_,6,cuchi
1,120,5,E,10,cuchi
0.65,115,5,_,6,cuchi
1.1,150,7,_,10,cuchi
0.53,100,5,ES,12,cuchi
1.3,100,5,_,22,cuchi
0.8,80,5,_,9,cuchi
1.15,210,5,_,12,cuchi
2.3,272,9.5,_,30,cuchi
0.95,130,5,_,16,cuchi
1.55,160,20,_,12,cuchi
0.639,419,17,ES,8,cuchi
8.45,328,10,_,8,cuchi
0.8,86,5,_,6,cuchi
1.1,300,10,_,10,cuchi
0.45,300,15,_,14,cuchi
0.95,88,5.5,_,8,cuchi
0.725,105,15,_,7,cuchi
1.1,135,5,_,6,cuchi
1.35,85,5,_,11,cuchi
1.4,120,5,_,12,cuchi
1.5,115,5,_,12,cuchi
0.8,100,---,_,8,cuchi
1.2,110,---,_,6,cuchi
2.5,230,7,_,7,cuchi
1.25,142,5,_,6,cuchi
1.49,450,15,_,8,cuchi
0.382,257,14,S,8,cuchi
1.4,260,5,_,4,cuchi
1.38,81,5,_,12,cuchi
1.3,115,5,_,8,cuchi
0.86,80,---,_,12,cuchi
1.4,100,---,_,10,cuchi
1,150,5,_,32,cuchi
0.855,100,5,_,9,cuchi
1.75,159,18,_,12,cuchi
1.2,110,5,WS,10,cuchi
0.7,100,5,_,12,cuchi
1.1,85,5,_,7,cuchi
1.29,120,5,_,12,cuchi
1,100,---,_,12,cuchi
0.55,60,4,ES,12,cuchi
1,240,12,_,12,cuchi
1.5,100,5,_,16,cuchi
1.25,189,5,_,7,cuchi
0.75,60,4,_,6,cuchi
0.6,95,5,S,15,cuchi
0.71,80,5,_,8,cuchi
1.51,385,---,_,12,cuchi
1.4,80,5,_,14,cuchi
0.55,98,5,_,5,cuchi
1.3,100,5,_,12,cuchi
1.7,300,5,_,6,cuchi
1.3,115,5,_,8,cuchi
0.6,85,6,_,14,cuchi
0.65,100,5,_,6,cuchi
0.6,122,---,_,13,cuchi
1.4,135,5,ES,10,cuchi
0.7,180,6,ES,20,cuchi
0.8,100,5,_,15,cuchi
1.1,105,5,_,12,cuchi
1.3,80,---,_,11,cuchi
1.2,110,5,ES,8,cuchi
1.85,116,8,_,12,cuchi
2.2,300,11,_,12,cuchi
0.68,85,5,_,14,cuchi
0.6,120,6,_,6,cuchi
0.8,102,6,_,16,cuchi
1.5,302,7.5,_,12,cuchi
0.5,200,5,_,12,cuchi
0.93,130,4.69,_,5,cuchi
0.45,400,10,_,7,cuchi
1.7,100,5,_,10,cuchi
0.7,75,5,_,10,cuchi
1.35,83,5,_,12,cuchi
2.7,413,10,_,20,cuchi
0.52,100,5,_,12,cuchi
0.565,100,5,_,18,cuchi
1.8,115,5,_,12,cuchi
1.5,300,7.5,_,12,cuchi
0.89,120,6,_,8,cuchi
0.33,125,5,S,4,cuchi
1,110,---,_,6,cuchi
0.615,90,5,_,12,cuchi
1.35,417,19.4,_,12,cuchi
0.65,115,5,_,5,cuchi
1.32,85,5,_,8,cuchi
1.3,100,5,_,12,cuchi
0.8,100,5,_,10,cuchi
0.6,113,4,_,8,cuchi
1.2,80,5,_,20,cuchi
3.18,123,5.3,_,20,cuchi
33.5,134,5,_,40,cuchi
3.7,436,10,_,14,cuchi
0.452,104,8,W,7,cuchi
1.85,300,10,_,6,cuchi
1,90,5,_,20,cuchi
1.2,100,5,E,16,cuchi
1.694,129,5,_,8,cuchi
0.5,300,10,_,12,cuchi
1.44,80,5,E,8,cuchi
1.25,112,5,_,6,cuchi
1.2,110,5,_,8,cuchi
1.28,80,5,_,13,cuchi
1.6,100,5,_,8,cuchi
1.83,128,8,_,6,cuchi
3.75,314,8,ES,6,cuchi
1.4,100,5,_,6,cuchi
2.9,223,5,_,6,cuchi
